EVT_101067_DESC;After a long period of military occupation, the Burmese have finally accepted their lot as equal citizens of our amazing nation. Glory to India!;;;;;;;#TODO;;x
EVT_101067_OPTIONA;Brilliant.;;;;;;;#TODO;;x
EVT_101068_NAME;Delhi Extinguishes the Fire of Indian Socialism;;;;;;;#TODO;;x
EVT_101068_OPTIONA;Now we must make brothers of former enemies.;;;;;;;#TODO;;x
EVT_101069_NAME;Status of Assam's Nationalized Tea Plantations;;;;;;;#TODO;;x
EVT_101069_OPTIONA;Sell the plantaions to the highest (private) bidder!;;;;;;;#TODO;;x
EVT_101069_OPTIONB;Initiate privatization, but guarantee workers' rights.;;;;;;;#TODO;;x
EVT_101069_OPTIONC;Maintain state control, we need that tea!;;;;;;;#TODO;;x
EVT_101069_OPTIOND;Maintain state control and expand the plantations!;;;;;;;#TODO;;x
EVT_101070_NAME;Status of Reform in Assam;;;;;;;#TODO;;x
EVT_101070_DESC;Quite some time has passed since we initiated our reforms in Assam and our officials are ready with the first reports regarding the attitude of the good people of the province. There can be no doubt that our way of handling the tea plantations might have something to do with the current state of affairs.;;;;;;;#TODO;;x
EVT_101070_OPTIONA;We are still resisted, curses!;;;;;;;#TODO;;x
EVT_101070_OPTIONB;What will it take to make these people see the light?;;;;;;;#TODO;;x
EVT_101070_OPTIONC;Assam accepts our right to rule, jai Hind!;;;;;;;#TODO;;x
EVT_101070_OPTIOND;The province shines with loyalty. Brilliant!;;;;;;;#TODO;;x
EVT_101071_NAME;Status of Reform in Assam - Success!;;;;;;;#TODO;;x
EVT_101071_DESC;Finally, the people of Assam have accepted the rule of the central government in Delhi as a legitimate and honest centre of political power. The citizens of the province now duly pay their taxes and cooperate with our garrisons and police forces, severely cementing our grip over the former lands of the Bolshevik government of Calcutta. Glory to India!;;;;;;;#TODO;;x
EVT_101071_OPTIONA;Finally. Give me a cup of tea, please.;;;;;;;#TODO;;x
EVT_101072_NAME;Status of Reform in Assam - Success!;;;;;;;#TODO;;x
EVT_101072_DESC;Quite some time has passed since we initiated our reforms in Assam and our officials are ready with the first reports regarding the attitude of the good people of the province. There can be no doubt that our way of handling the tea plantations might have something to do with the current state of affairs.;;;;;;;#TODO;;x
EVT_101072_OPTIONA;Was it really worth it?;;;;;;;#TODO;;x
EVT_101073_NAME;The Princely Émigrés of Orissa and their Expropriated Estates;;;;;;;#TODO;;x
EVT_101073_OPTIONA;Disperse the squatters! Return the land to the zamindars.;;;;;;;#TODO;;x
EVT_101073_OPTIONB;Allow the ryats to retain the land and pay off the princes.;;;;;;;#TODO;;x
EVT_101073_OPTIONC;Tough luck hignesses. India's soil belongs to the people!;;;;;;;#TODO;;x
EVT_101074_NAME;Status of Reform in Orissa;;;;;;;#TODO;;x
EVT_101074_DESC;Quite some time has passed since we initiated our reforms in Orissa and our officials are ready with the first reports regarding the attitude of the good people of the province. There can be no doubt that our way of handling the demands of the returning zamindars might have something to do with the current state of affairs.;;;;;;;#TODO;;x
EVT_101074_OPTIONA;We are still resisted. Curses!;;;;;;;#TODO;;x
EVT_101074_OPTIONB;What will it take to make these people see the light?;;;;;;;#TODO;;x
EVT_101074_OPTIONC;The people of Orissa marches together with all of India!;;;;;;;#TODO;;x
EVT_101075_NAME;Status of Reform in Orissa - Success!;;;;;;;#TODO;;x
EVT_101075_DESC;Finally, the people of Orissa have accepted the rule of the central government in Delhi as a legitimate and honest centre of political power. The citizens of the province now duly pay their taxes and cooperate with our garrisons and police forces, severely cementing our grip over the former lands of the Bolshevik government of Calcutta. Glory to India!;;;;;;;#TODO;;x
EVT_101075_OPTIONA;God, I hope I never hear the name Orissa again.;;;;;;;#TODO;;x
EVT_101076_NAME;Status of Reform in Orissa - Success!;;;;;;;#TODO;;x
EVT_101076_DESC;Quite some time has passed since we initiated our reforms in Orissa and our officials are ready with the first reports regarding the attitude of the good people of the province. There can be no doubt that our way of handling the demands of the persistent zamindars might have something to do with the current state of affairs.;;;;;;;#TODO;;x
EVT_101076_OPTIONA;Was it really worth it?;;;;;;;#TODO;;x
EVT_101077_NAME;The Massed Industries of the Bengal;;;;;;;#TODO;;x
EVT_101077_OPTIONA;The free market shall eradicate Syndicalism in the Bengal!;;;;;;;#TODO;;x
EVT_101077_OPTIONB;Initiate privatization, but guarantee workers' rights.;;;;;;;#TODO;;x
EVT_101077_OPTIONC;Keep these factories open and working for India!;;;;;;;#TODO;;x
EVT_101077_OPTIOND;Let's expand the industries for the betterment of all Indians!;;;;;;;#TODO;;x
EVT_101078_NAME;Status of Reform in the Bengal;;;;;;;#TODO;;x
EVT_101078_DESC;Quite some time has passed since we initiated our reforms in Bengal and our officials are ready with the first reports regarding the attitude of the good people of the province. There can be no doubt that our way of handling the question of Bengal's large industries have had something to do with the current state of affairs.;;;;;;;#TODO;;x
EVT_101078_OPTIONA;We are still resisted. Curses!;;;;;;;#TODO;;x
EVT_101078_OPTIONB;What will it take to make these people see the light?;;;;;;;#TODO;;x
EVT_101078_OPTIONC;Huzzah for the Bengal, the jewel in the crown of a new India!;;;;;;;#TODO;;x
EVT_101078_OPTIOND;Huzzah for the Bengal, the jewel in the crown of new India!;;;;;;;#TODO;;x
EVT_101079_NAME;Status of Reform in the Bengal - Success!;;;;;;;#TODO;;x
EVT_101079_DESC;Finally, the people of the Bengal have accepted the rule of the central government in Delhi as a legitimate and honest centre of political power. The citizens of the province now duly pay their taxes and cooperate with our garrisons and police forces, severely cementing our grip over the former lands of the Bolshevik government of Calcutta. Glory to India!;;;;;;;#TODO;;x
EVT_101079_OPTIONA;The Bengal, West as well as East, is with us!;;;;;;;#TODO;;x
EVT_101080_NAME;Status of Reform in the Bengal - Success!;;;;;;;#TODO;;x
EVT_101080_DESC;Finally, the people of the Bengal have accepted the rule of the central government in Delhi as a legitimate and honest centre of political power. The citizens of the province now duly pay their taxes and cooperate with our garrisons and police forces, severely cementing our grip over the former lands of the Bolshevik government of Calcutta. Glory to India!;;;;;;;#TODO;;x
EVT_101080_OPTIONA;Was it really worth it?;;;;;;;#TODO;;x
EVT_101081_NAME;Dealing With Bhutan;;;;;;;#TODO;;x
EVT_101081_DESC;In the aftermath of the Raj's collapse, the small and virtually isolated Kingdom of Bhutan utilized the chaotic situation in Northern Assam to seize several districts at the foothills of the Himalayas. With the Bhartiya Commune pacified and Assam integrated into our fair state many of the hawks within the cabinet are demanding the return of this unlawfully occupied territory. Some are even calling for the inclusion of Bhutan into a wider customs union combined with a military treaty.;;;;;;;#TODO;;x
EVT_101081_OPTIONA;Demand the return of the occupied districts!;;;;;;;#TODO;;x
EVT_101081_OPTIONB;Claim the districts and press for a friendly government!;;;;;;;#TODO;;x
EVT_101081_OPTIONC;Bah, we have enough trouble on our plate already.;;;;;;;#TODO;;x
EVT_101082_NAME;The Demands of the Delhi Government;;;;;;;#TODO;;x
EVT_101082_DESC;We are under pressure from the resurgent Indian government in Delhi to secede the districts we conquered in the aftermath of the British Raj's collapse.;;;;;;;#TODO;;x
EVT_101082_OPTIONA;We have no choice but to comply.;;;;;;;#TODO;;x
EVT_101082_OPTIONB;Bhutan shall defend her conquests - to war!;;;;;;;#TODO;;x
EVT_101083_NAME;The Demands of the Delhi Government;;;;;;;#TODO;;x
EVT_101083_DESC;We are under pressure from the resurgent Indian government in Delhi to secede the districts we conquered in the aftermath of the British Raj's collapse. Furthermore the Indians demand that we surrender our de facto independence.;;;;;;;#TODO;;x
EVT_101083_OPTIONA;We have no choice but to comply.;;;;;;;#TODO;;x
EVT_101083_OPTIONB;Bhutan shall defend her conquests - to war!;;;;;;;#TODO;;x
EVT_101084_NAME;Bhutan Caves In;;;;;;;#TODO;;x
EVT_101084_DESC;The government of Bhutan has capitulated itself and accepted all of our demands regarding the nature of their government and the status of their illegally occupied Indian territories. Even now, our troops are moving north to secure all vital positions in support of a new friendly Bhutanese cabinet. The sub-continent is on its way to complete unification!;;;;;;;#TODO;;x
EVT_101084_OPTIONA;Behold the power of India resurgent!;;;;;;;#TODO;;x
EVT_101084_OPTIONB;We do not need any form of union with these yak-people.;;;;;;;#TODO;;x
EVT_101085_NAME;The Siamese Occupied Territories in Burma;;;;;;;#TODO;;x
EVT_101085_DESC;The Siamese Kingdom was one of the more opportunistic of the 'Vulture States' that exploited the disorder of the Raj's demise. With the young Burmese nation hard-pressed by the socialist uprisings in Assam and Bengal, the government of Siam simply occupied several districts and prefectures, including the city of Moulmein - mentioned in Kipling's famous poem. With Burma reintegrated into our state we have amble claim to these districts, although this might be a dangerous gamble.;;;;;;;#TODO;;x
EVT_101085_OPTIONA;Demand their return!;;;;;;;#TODO;;x
EVT_101085_OPTIONB;We cannot afford to antagonize the Siamese.;;;;;;;#TODO;;x
EVT_101086_NAME;The Delhi Government Demands Our Burmese Districts;;;;;;;#TODO;;x
EVT_101086_DESC;The cursed Indian government are demanding the return of the territories we 'pacified' during the Raj's collapse. This is a shamefull dispray of bad manners!;;;;;;;#TODO;;x
EVT_101086_OPTIONA;It's no use fighting over these useless provinces.;;;;;;;#TODO;;x
EVT_101086_OPTIONB;We know of no 'Burmese' districts, this is Siam - one and indivisible!;;;;;;;#TODO;;x
EVT_101086_OPTIONC;Rally the Co-Prosperity Sphere to our defence!;;;;;;;#TODO;;x
EVT_101087_NAME;Our Demands on Siamese Burma are Refused;;;;;;;#TODO;;x
EVT_101087_DESC;The very reasonable demands presented by our envoy to the Siamese government have been completely rejected! We now have to choose whether or not to force our claims through by military might or suffer a diplomatic defeat both domestically and internationally. The eyes of the entire country are upon our cabinet!;;;;;;;#TODO;;x
EVT_101087_OPTIONA;Then we shall liberate the Malay Peninsula by force!;;;;;;;#TODO;;x
EVT_101087_OPTIONB;Swallow our pride and renege on our claims.;;;;;;;#TODO;;x
EVT_101088_NAME;The Indians Menace Siam;;;;;;;#TODO;;x
EVT_101088_DESC;A resurgent Indian government is pushing for a revision of the border between their Burmese provinces and those of our Siamese allies. This is a difficult situation given the fact that the areas occupied by the Siamese were taken by force, but it wouldn't be cricket to abbandon our allies in Indochina...;;;;;;;#TODO;;x
EVT_101088_OPTIONA;Declare our solidarity with our allies in Bangkok!;;;;;;;#TODO;;x
EVT_101088_OPTIONB;Pressure the Siamese to secede the disputed districts.;;;;;;;#TODO;;x
EVT_101089_NAME;The Japanese Defend Siam;;;;;;;#TODO;;x
EVT_101089_DESC;Curses! The cowardly Siamese have hid under the skirts of their Japanese allies. What we thought to have been a simple revision of an illegal occupation has turned into an international conflict with the Co-Prosperity Sphere! This might be a bit more than we asked for, but the repercussions of giving up our claims would be disastrous as well.;;;;;;;#TODO;;x
EVT_101089_OPTIONA;Then we shall liberate the Malay Peninsula by force!;;;;;;;#TODO;;x
EVT_101089_OPTIONB;Such a war would only bring chaos to all of Asia...;;;;;;;#TODO;;x
EVT_101090_NAME;The Japanese Have Betrayed Us!;;;;;;;#TODO;;x
EVT_101090_DESC;Curses!;;;;;;;Ïðîêëÿòüå!;;x
EVT_101090_OPTIONA;Then we shall fight these aggressors on our own!;;;;;;;#TODO;;x
EVT_101090_OPTIONB;Secede the disputed territories.;;;;;;;#TODO;;x
EVT_101091_NAME;The Delhi Government Unites India;;;;;;;#TODO;;x
EVT_101091_DESC;Our stalwart allies in Delhi have vanquished their enemies on the sub-continent. We should return the provinces under our control to them.;;;;;;;#TODO;;x
EVT_101091_OPTIONA;Return the provinces.;;;;;;;#TODO;;x
EVT_101091_OPTIONB;No.;;;;;;;#TODO;;x
EVT_101092_NAME;The Delhi Government Unites India;;;;;;;#TODO;;x
EVT_101092_DESC;Our stalwart allies in Delhi have vanquished their enemies on the sub-continent. We should return the provinces under our control to them.;;;;;;;#TODO;;x
EVT_101092_OPTIONA;Return the provinces.;;;;;;;#TODO;;x
EVT_101092_OPTIONB;No.;;;;;;;#TODO;;x
EVT_101093_NAME;The Indian Civil War Unfolds;;;;;;;#TODO;;x
EVT_101093_DESC;As the ambitions of the Princely states unravelled we are now prepared to take on the most dangerous enemy of the democratic movement on the sub-continent - the revolutionaries of the Calcutta government.;;;;;;;#TODO;;x
EVT_101093_OPTIONA;Radical Socialism must be eradicated from the sub-continent!;;;;;;;#TODO;;x
EVT_101093_OPTIONB;I'd rather go tiger hunting... mmm... tiger.;;;;;;;#TODO;;x
EVT_101530_NAME;National Elections - 1936;;;;;;;#TODO;;x
EVT_101530_DESC;For the first time since the Indo-Tamil War, elections are being held, despite subjugation under the Princely boot.  Frustrated by Subbarayan's decision to end the war under bad terms, the now unpopular Swaraj party has dropped him in favor of Satyamurti, with a platform of reconstruction and stability.  The Justice party, however, contends that the 'brahmins,' the Swaraj, only aim to impoverish the Tamils and make them servants to the Princes, putting forward Ramasamy Periyar as their man to lead Madras.;;;;;;;#TODO;;x
EVT_101530_OPTIONA;The Swaraj maintain control;;;;;;;#TODO;;x
EVT_101530_OPTIONB;The Self-Respect Party breaks tradition;;;;;;;#TODO;;x
EVT_101531_NAME;Iyengar retires;;;;;;;#TODO;;x
EVT_101531_DESC;In a final address to the council, Srinivasa Iyengar, Chief minister of the Madras republic, announced that the war and its results have shaken his faith in a free India and that he can no longer bring himself to participate in politics.  Despite his record as an elder statesman with amazing tact and wisdom, it was not likely Swaraj would nominate him again, given his association with Subbarayan.;;;;;;;#TODO;;x
EVT_101531_OPTIONA;He shall be missed...;;;;;;;#TODO;;x
EVT_101532_NAME;Policy Perrogatives;;;;;;;#TODO;;x
EVT_101532_DESC;With its position retained, the Swaraj party breathes a heavy sigh and looks to restore faith in the electorate with reforms and infrastructure improvement.  The problem is post-war damages and tribute to the Princes will certainly hamper efforts to reform, and worse than that, the Princes are already drawing up schemes to fully integrate Madras into their federation.  What should we do?;;;;;;;#TODO;;x
EVT_101532_OPTIONA;Aim high - draw up a plan for massive improvements;;;;;;;#TODO;;x
EVT_101532_OPTIONB;Work with what we can - make modest improvements;;;;;;;#TODO;;x
EVT_101532_OPTIONC;The future is sealed - back down from the initiative;;;;;;;#TODO;;x
EVT_101533_NAME;Post-war Reconstruction;;;;;;;#TODO;;x
EVT_101533_DESC;With politics stabilizing and people heading back to work, our pre-war levels of production are returning.  Thanks to Hyderabad's hesistation about annexation, our economy is coming back unhindered !;;;;;;;#TODO;;x
EVT_101533_OPTIONA;Hooray!  Let us hope they never annex us!;;;;;;;#TODO;;x
EVT_101534_NAME;Post-war Reconstruction;;;;;;;#TODO;;x
EVT_101534_DESC;With politics stabilizing and people heading back to work, our pre-war levels of production are returning.  Thanks to Hyderabad's hesistation about annexation, our economy is coming back unhindered!;;;;;;;#TODO;;x
EVT_101534_OPTIONA;Hooray!  Let us hope they never annex us!;;;;;;;#TODO;;x
EVT_101535_NAME;Funding Reforms;;;;;;;#TODO;;x
EVT_101535_DESC;With direction out of the way, it's time to address funding for reforms.  Despite continuing efforts being poured into reconstruction, we'll need even more money if we want to pursue greater improvements.  The peasants, under lower taxes than ever before in the Rajs' history, could always bear the burden.  We hope.  Then again, we can go against the grain and taxes the brahmin's on all their wealth.  Or, we could try to appeal to the Council for development aid, if we try apply some realpolitik.;;;;;;;#TODO;;x
EVT_101535_OPTIONA;Raise taxes on the middle classes and hope for the best;;;;;;;#TODO;;x
EVT_101535_OPTIONB;Raise taxes on the Brahmin;;;;;;;#TODO;;x
EVT_101535_OPTIONC;Raise taxes on all classes!  It's a national effort!;;;;;;;#TODO;;x
EVT_101535_OPTIOND;Ask the Council for Development Aid;;;;;;;#TODO;;x
EVT_101536_NAME;Policy Perrogatives;;;;;;;#TODO;;x
EVT_101536_DESC;The Swaraj party has been toppled, and now it's our turn to dictate policy!  The problem is post-war damages and tribute to the Princes will certainly hamper efforts to reform, and worse than that, the Princes are already drawing up schemes to fully integrate Madras into their federation.  What should we do?;;;;;;;#TODO;;x
EVT_101536_OPTIONA;Aim high - draw up a plan for massive improvements;;;;;;;#TODO;;x
EVT_101536_OPTIONB;Work with what we can - make modest improvements;;;;;;;#TODO;;x
EVT_101536_OPTIONC;The future is sealed - back down from the initiative;;;;;;;#TODO;;x
EVT_101537_NAME;Funding Investments;;;;;;;#TODO;;x
EVT_101537_DESC;With direction out of the way, it's time to address funding for reforms.  Despite continuing efforts being poured into reconstruction, we'll need even more money if we want to pursue greater improvements.  The peasants, under lower taxes than ever before in the Rajs' history, could always bear the burden.  We hope.  Then again, we can go against the grain and taxes the brahmin's on all their wealth.  Or, we could try to appeal to the Council for development aid, if we try apply some realpolitik.;;;;;;;#TODO;;x
EVT_101537_OPTIONA;Raise taxes on the middle classes and hope for the best;;;;;;;#TODO;;x
EVT_101537_OPTIONB;Raise taxes on the Brahmin;;;;;;;#TODO;;x
EVT_101537_OPTIONC;Raise taxes on all classes!  It's a national effort!;;;;;;;#TODO;;x
EVT_101537_OPTIOND;Ask the Council for Development Aid;;;;;;;#TODO;;x
EVT_101538_NAME;Irrigation Proliferation!;;;;;;;#TODO;;x
EVT_101538_DESC;A section of the Kaveri river has been partially dammed, and the area around it brought up to modern irrigation standards!  Yields in the township are already increasing!;;;;;;;#TODO;;x
EVT_101538_OPTIONA;Splendid!;;;;;;;#TODO;;x
EVT_101539_NAME;Iron Vein Found!;;;;;;;#TODO;;x
EVT_101539_DESC;Contractors in Salem have found an Iron vein!  Digging will start in just a few weeks.;;;;;;;#TODO;;x
EVT_101539_OPTIONA;Splendid!;;;;;;;#TODO;;x
EVT_101540_NAME;Rubber Yields Increase!;;;;;;;#TODO;;x
EVT_101540_DESC;The fields left fallow in the south are being taken up by rubber planters, thanks to state land lotteries!  Already, we are seeing our share in stockpile increases!;;;;;;;#TODO;;x
EVT_101540_OPTIONA;Splendid!;;;;;;;#TODO;;x
EVT_101541_NAME;Coal Vein Discovered!;;;;;;;#TODO;;x
EVT_101541_DESC;Surveys in the state have found an underutilized coal seam near a small township!  Digging will start next week.;;;;;;;#TODO;;x
EVT_101541_OPTIONA;Splendid!;;;;;;;#TODO;;x
EVT_101542_NAME;Textile Facility opened!;;;;;;;#TODO;;x
EVT_101542_DESC;State investment in industry has improved the textile trade!  A facility has been opened in the outskirts of Madras, hopefully coming to employ a good number of weavers in the next few months.;;;;;;;#TODO;;x
EVT_101542_OPTIONA;Splendid!;;;;;;;#TODO;;x
EVT_101543_NAME;Locomotive Industry Upgrade!;;;;;;;#TODO;;x
EVT_101543_DESC;Factories and tracks around the Madras area have been getting an upgrade from state investment!  More roundhouses, more car factories, more track mileage, more repair stations, more of everything!;;;;;;;#TODO;;x
EVT_101543_OPTIONA;Splendid!;;;;;;;#TODO;;x
EVT_101544_NAME;New Steel Mill!;;;;;;;#TODO;;x
EVT_101544_DESC;Investment in the steel industry has allowed for the construction of another mill!  This new mill will, in the very least, make a dent in the post-war unemployment numbers.;;;;;;;#TODO;;x
EVT_101544_OPTIONA;Splendid!;;;;;;;#TODO;;x
EVT_101545_NAME;Money Laundering Scandal;;;;;;;#TODO;;x
EVT_101545_DESC;A high ranking minister has been found taking investment money from the treasury to finance his own luxuries, and has been forced to resign.  A sad day indeed...;;;;;;;#TODO;;x
EVT_101545_OPTIONA;The papers are going to have a field day...;;;;;;;#TODO;;x
EVT_101546_NAME;Violent Reprisal!;;;;;;;#TODO;;x
EVT_101546_DESC;A noteably overzealous tax collector has ordered the police to beat a poor man for not being able to pay state taxes.  This certainly doesn't paint us in a good light...;;;;;;;#TODO;;x
EVT_101546_OPTIONA;Oh dear, the papers!;;;;;;;#TODO;;x
EVT_101547_NAME;Anti-Brahmin Riot!;;;;;;;#TODO;;x
EVT_101547_DESC;Similar to the pogroms of Russia and the Ottoman Empire, the people, frustrated at the state of things, have taken their anger out on the Brahmin.  It seems the Tamil have taken Periyar's virulent ramblings to heart!;;;;;;;#TODO;;x
EVT_101547_OPTIONA;Um... good?;;;;;;;#TODO;;x
EVT_101548_NAME;Culmulative Tax Results;;;;;;;#TODO;;x
EVT_101548_DESC;The results are in aaaand... we're behind!  Focusing on only one aspect of the state to tax was a bad idea!  Investment was far too grand as well, and the resulting budget deficit has, as finances over the past three years have revealed, accumulated a deep debt with the Deutchebank.  This... is very, very bad.  Luckily, Germany is tied up with the Commune of France in another damned Weltkrieg.  Hopefully, Berlin won't come for their money anytime soon.;;;;;;;#TODO;;x
EVT_101548_OPTIONA;Here's hoping!;;;;;;;#TODO;;x
EVT_101549_NAME;Culmulative Tax Results;;;;;;;#TODO;;x
EVT_101549_DESC;The results are in aaaand... we're on budget!  A little under par, but still, we're not incurring a debt!  And what's more, it seems as if the economy is now growing at a steady pace, and is insulated from the woes of the Second Weltkrieg!;;;;;;;#TODO;;x
EVT_101549_OPTIONA;Splendid!;;;;;;;#TODO;;x
EVT_101597_NAME;Development Aid?;;;;;;;#TODO;;x
EVT_101597_DESC;It seems as if the Tamil mongrels have asked us for aid, for the reconstruction of their economy.  They fail to consider how rude it is to ask their conqueror for money, especially given the state of their finances at the moment.  Then again, investing money in Tamil Nadu will certainly increase tribute income, at least in the short term.;;;;;;;#TODO;;x
EVT_101597_OPTIONA;No chance - send the beggars away.;;;;;;;#TODO;;x
EVT_101597_OPTIONB;Grant them a pittance, if anything.;;;;;;;#TODO;;x
EVT_101597_OPTIONC;Invest a bit - we might get some money back, after all.;;;;;;;#TODO;;x
EVT_101583_NAME;Bad news...;;;;;;;#TODO;;x
EVT_101583_DESC;Our pleas have been denied by Hyderabad.  There will be no investment of any sort.;;;;;;;#TODO;;x
EVT_101583_OPTIONA;Well, back to the drawing board...;;;;;;;#TODO;;x
EVT_101584_NAME;A Pittance!;;;;;;;#TODO;;x
EVT_101584_DESC;Our letter has gotten us at least a few thousand rupees!  It may be small, but it should at least cover first year expenses!;;;;;;;#TODO;;x
EVT_101584_OPTIONA;Hooray for providence!;;;;;;;#TODO;;x
EVT_101585_NAME;Investment?!;;;;;;;#TODO;;x
EVT_101585_DESC;Something peculiar has happened!  The federation has actually agreed to a limited investment plan.  Most of the money is going to come in the form of low interest loans from the bank of Hyderabad, and is to be repaid by the end of the decade.;;;;;;;#TODO;;x
EVT_101585_OPTIONA;Oh, thank Brahma for this development!;;;;;;;#TODO;;x
EVT_101586_NAME;Development Aid?;;;;;;;#TODO;;x
EVT_101586_DESC;It seems as if the Tamil mongrels have asked us for aid, for the reconstruction of their economy.  They fail to consider how rude it is to ask their conqueror for money, especially given the state of their finances at the moment.  Then again, investing money in Tamil Nadu will certainly increase tribute income, at least in the short term.;;;;;;;#TODO;;x
EVT_101586_OPTIONA;No chance - send the beggars away.;;;;;;;#TODO;;x
EVT_101586_OPTIONB;Grant them a pittance, if anything.;;;;;;;#TODO;;x
EVT_101586_OPTIONC;Invest a bit - we might get some money back, after all.;;;;;;;#TODO;;x
EVT_101587_NAME;Bad news...;;;;;;;#TODO;;x
EVT_101587_DESC;Our pleas have been denied by Hyderabad.  There will be no investment of any sort.;;;;;;;#TODO;;x
EVT_101587_OPTIONA;Well, back to the drawing board...;;;;;;;#TODO;;x
EVT_101598_NAME;Funding Reforms;;;;;;;#TODO;;x
EVT_101598_DESC;With direction out of the way, it's time to address funding for reforms.  Despite continuing efforts being poured into reconstruction, we'll need even more money if we want to pursue greater improvements.  The peasants, under lower taxes than ever before in the Rajs' history, could always bear the burden.  We hope.  Then again, we can go against the grain and taxes the brahmin's on all their wealth.  Or, we could try to appeal to the Council for development aid, if we try apply some realpolitik.;;;;;;;#TODO;;x
EVT_101598_OPTIONA;Raise taxes on the middle classes and hope for the best;;;;;;;#TODO;;x
EVT_101598_OPTIONB;Raise taxes on the Brahmin;;;;;;;#TODO;;x
EVT_101598_OPTIONC;Raise taxes on all classes!  It's a national effort!;;;;;;;#TODO;;x
EVT_101588_NAME;A Pittance!;;;;;;;#TODO;;x
EVT_101588_DESC;Our letter has gotten us at least a few thousand rupees!  It may be small, but it should at least cover first year expenses!;;;;;;;#TODO;;x
EVT_101588_OPTIONA;Hooray for providence!;;;;;;;#TODO;;x
EVT_101589_NAME;Investment?!;;;;;;;#TODO;;x
EVT_101589_DESC;Something peculiar has happened!  The federation has actually agreed to a limited investment plan.  Most of the money is going to come in the form of low interest loans from the bank of Hyderabad, and is to be repaid by the end of the decade.;;;;;;;#TODO;;x
EVT_101589_OPTIONA;Oh, thank Brahma for this development!;;;;;;;#TODO;;x
EVT_101590_NAME;Outstanding debt;;;;;;;#TODO;;x
EVT_101590_DESC;The war against the Federation created a severe budge deficits, due to the loans taken out in the Deutchebank to pay for weapons and food.  The resulting debt is sincerely heavy, but not nation-breaking.  We could work up a plan to pay back the loans right away, but do we dare take money from the reconstruction fund ?;;;;;;;#TODO;;x
EVT_101590_OPTIONA;Defer some funds to paying down the debt;;;;;;;#TODO;;x
EVT_101590_OPTIONB;Pay it back when the economy is stronger;;;;;;;#TODO;;x
EVT_101591_NAME;Debt repaid!;;;;;;;#TODO;;x
EVT_101591_DESC;The post-war loan debts have, on this day, been completely repaid!  Now, we can move on to more constructive uses of our money.;;;;;;;#TODO;;x
EVT_101591_OPTIONA;Finally !;;;;;;;#TODO;;x
EVT_101592_NAME;The Debt Problem;;;;;;;#TODO;;x
EVT_101592_DESC;We still haven't paid back the debt from the war, and now, thanks to rising interest rates, the cost has only climbed.  Unless we want to see German gunboats in Madras harbor, we'd better get to it now before it get's serious.;;;;;;;#TODO;;x
EVT_101592_OPTIONA;Fine fine, just be quick about it;;;;;;;#TODO;;x
EVT_101593_NAME;The Federation in chaos !;;;;;;;#TODO;;x
EVT_101593_DESC;Socialist revolts in the Federation have temporarily paralyzed the army and state officials!  This might sound a little blasphemous, but perhaps we could secure our independence in this chaos with a quick troop movement against the local governor.  And, if we're hasty about it, we might be able to snag the Kannada and Malayalam territories before they can react!;;;;;;;#TODO;;x
EVT_101593_OPTIONA;Claim northern territories;;;;;;;#TODO;;x
EVT_101593_OPTIONB;Just oust overseers from Federation !;;;;;;;#TODO;;x
EVT_101594_NAME;The Madras Army moves north!;;;;;;;#TODO;;x
EVT_101594_DESC;In our moment of weakness, the Madras devils have seized the Kannada and Malayalam territories!  Should we strike back, sir?;;;;;;;#TODO;;x
EVT_101594_OPTIONA;Let them have it - we have bigger problems!;;;;;;;#TODO;;x
EVT_101594_OPTIONB;Counterattack!;;;;;;;#TODO;;x
EVT_101595_NAME;Internal collapse;;;;;;;#TODO;;x
EVT_101595_OPTIONA;Give control to Periyar - at least the state will remain intact.;;;;;;;#TODO;;x
EVT_101595_OPTIONB;Submit to the socialists - that madman is far worse! (Game Over);;;;;;;#TODO;;x
EVT_101596_NAME;Socialist takeover in Madras !;;;;;;;#TODO;;x
EVT_101596_DESC;It seems that decision of the Madras Republic to declare independence and seize Kannada and Malaylam territories was indeed a short-sighted one.  Our agitators left in the Kannada and Malayalam territories acted on their own and together with large nuber of dissents in Madras itself took control of the government !  Fate of Madras republic is now in our hands !;;;;;;;#TODO;;x
EVT_101596_OPTIONA;Incorporate them directly !;;;;;;;#TODO;;x
EVT_101596_OPTIONB;Let them exist, for now...;;;;;;;#TODO;;x
EVT_101300_NAME;Gandaberunda Swipes the Nizam - Mysore Triumphant;;;;;;;#TODO;;x
EVT_101300_DESC;After our struggle for secession from the Princely Federation came to fruition, Mysore State stands at the crossroads. Beleaguered to the north by the remaining twin governments of Calcutta and Delhi our independence might not be so viable as first thought. At the same time the local left-wing activists within our state are calling for a union with the socialist government in Calcutta. All of Mysore eagerly await the decision of his majesty’s government.;;;;;;;#TODO;;x
EVT_101300_OPTIONA;No coolies in government - the royal cabinet soldiers on.;;;;;;;#TODO;;x
EVT_101300_OPTIONB;Mysore needs a government Of the people, for the people! Arrange an election!;;;;;;;#TODO;;x
EVT_101301_NAME;The Mysore Durbar and the Question of Indpendence;;;;;;;#TODO;;x
