EVT_1000026_OPTIONA;Guarantee our friends in Napoli aid when the time comes;;;;;;;Гарантируйте нашим друзьям в Неаполе помощь, когда придет время;;x
EVT_1000026_OPTIONB;Lets not waste time on Italy;;;;;;;Давайте не тратить время на Италию;;x
EVT_1000027_NAME;The world economic crisis and the role of the Third International;;;;;;;Мировой экономический кризис и роль Третьего Интернационала;;x
EVT_1000027_DESC;The stage has been set for the revolution to begin. With the Berlin Stock Market Crash, mass unemployment has arisen in Europe and South America and trade unions have begun to grow in both as a result.;;;;;;;Почва для начала революции подготовлена. Крахом берлинской фондовой биржи вызвал массовая безработица в Европе и Южной Америке, и, как результат, начало расти влияние профсоюзов.;;x
EVT_1000027_OPTIONA;OK;;;;;;;#TODO;;x
EVT_1000028_NAME;The State of Indian Socialism;;;;;;;#TODO;;x
EVT_1000028_DESC;As the congress approaches its end, young Jawaharlal Nehru takes the floor to explain the precarious state of our revolutionary government. In his speech he strongly called for international support in building a people's army to rival our enemies in Delhi and Hyderabad.;;;;;;;#TODO;;x
EVT_1000028_OPTIONA;We need international support in organizing our army!;;;;;;;#TODO;;x
EVT_1000028_OPTIONB;No, we're fine as we are.;;;;;;;Нет, нам и так хорошо;;x
EVT_1000029_NAME;The Bhartiya Commune asks for support;;;;;;;Бхаратийская Коммуна просит помощи;;x
EVT_1000029_DESC;The Bhartiya Commune asked for support in their struggle against its neighbours, Delhi and the Princely Federation. They would like us to send military advisor to train their leaders and their troops.;;;;;;;#TODO;;x
EVT_1000029_OPTIONA;Send military advisors to train their army!;;;;;;;Послать военных советников;;x
EVT_1000029_OPTIONB;We can't waste our resources;;;;;;;Мы не можем тратить впустую наши ресурсы;;x
EVT_1000030_NAME;The Bhartiya Commune asks for support;;;;;;;Бхаратийская Коммуна просит помощи;;x
EVT_1000030_DESC;The Bhartiya Commune asked for support in their struggle against its neighbours, Delhi and the Princely Federation. They would like us to send military advisor to train their leaders and their troops.;;;;;;;#TODO;;x
EVT_1000030_OPTIONA;Send military advisors to train their army!;;;;;;;Послать военных советников;;x
EVT_1000030_OPTIONB;We can't waste our resources;;;;;;;Мы не можем тратить впустую наши ресурсы;;x
EVT_1000031_NAME;The End of the First Congress;;;;;;;Конец I конгресса;;x
EVT_1000031_DESC;The First Congress of the Third International has come to a close and the agenda has been met.;;;;;;;I конгресс Третьего Интернационала подошел к концу. Все текущие вопросы были рассмотрены.;;x
EVT_1000031_OPTIONA;OK;;;;;;;#TODO;;x
EVT_972602_NAME;Rebuilding the Crystal Palace;;;;;;;#TODO;;x
EVT_972602_OPTIONA;It shall be restored as the Worker's Palace!;;;;;;;#TODO;;x
EVT_972602_OPTIONB;Clean up the rubble and expand the park.;;;;;;;#TODO;;x
EVT_972602_OPTIONC;Let it rot.;;;;;;;#TODO;;x
EVT_972603_NAME;The Worker's Palace is Complete!;;;;;;;#TODO;;x
EVT_972603_DESC;Just in time for May Day, the old exhibition hall has been rebuilt and rechristined in the name of Socialism!;;;;;;;#TODO;;x
EVT_972603_OPTIONA;Huzzah!;;;;;;;Ура!;;x
EVT_555619_NAME;Guy Fawkes Day;;;;;;;День Гая Фокса;;x
EVT_555619_DESC;Celebrations have rang out all over the Union as the people celebrate the anniversary of the Gunpowder Plot, led by Guy Fawkes.;;;;;;;Торжества должны прогреметь по всему Союзу. Люди празднуют годовщину Порохового заговора.;;x
EVT_555619_OPTIONA;Remember, remember the fifth of November;;;;;;;Помните, помните пятое ноября;;x
EVT_555620_NAME;Enid Blyton: The smuggler's island;;;;;;;Энид Блайтон;;x
EVT_555620_OPTIONA;Blyton surely is a great author.;;;;;;;Блайтон - великая писательница;;x
EVT_555621_NAME;Comrade Blair's book is published;;;;;;;Опубликована книга товарища Блэра;;x
EVT_555621_DESC;Eric Arthur Blair's long-awaited vision of the future, entitled 'The Union in Forty Years', is finally running off the national presses. In it, Comrade Blair offers an inspiring vision of how far the Union of Britain will have come by 1984, describing a period of peace and prosperity for workers not only within our island, but across the world. The book will serve as a much-needed boost to morale in these trying times, and has been distributed to all members of the armed forces and the national workforce.;;;;;;;#TODO;;x
EVT_555621_OPTIONA;An excellent read!;;;;;;;Превосходное чтение!;;x
EVT_6552201_NAME;The John Maclean takes off for France;;;;;;;Джон Маклин отправляется во Францию;;x
EVT_6552201_DESC;The John Maclean, named after the first president of the Union of Britain, was the largest airship ever built. She was constructed in 1935 as a propaganda tool, intended to show the world the achievements of the Union of Britain. In 1936, she made her maiden voyage, and soon started making regular traffic to Paris. In May 1937, it was time once again, 97 people were on board.;;;;;;;#TODO;;x
EVT_6552201_OPTIONA;Upwards, for the glory of socialism and the Union of Britan!;;;;;;;Ввысь, во славу социализма и Британского Союза!;;x
EVT_6552202_NAME;The John Maclean Explodes!;;;;;;;Джон Маклин взорвался!;;x
EVT_6552202_DESC;The John Maclean, named after the first president of the Union of Britain, was the largest airship ever built. She was constructed in 1935 as a propaganda tool, intended to show the world the achievements of the Union of Britain. In 1936, she made her maiden voyage, and soon started making regular traffic to Paris. Today, as she was about to dock at a Paris airfield, she burst into flames and crashed to the ground. 35 people out of 97 (plus one of the groundcrew) died.;;;;;;;#TODO;;x
EVT_6552202_OPTIONA;A Tragedy!;;;;;;;Трагедия!;;x
EVT_6552203_NAME;The John Maclean Explodes!;;;;;;;Джон Маклин взорвался!;;x
EVT_6552203_DESC;The John Maclean has exploded upon arriving in Paris. 36 people have died, this accident is a massive blow to national pride and morale! The Union goes into a state of mourning.;;;;;;;Джон Маклин взорвался после прибытия в Париж. 36 человек погибли, этот несчастный случай - крупный удар по национальной гордости и духу! В Союзе объявлен траур.;;x
EVT_6552203_OPTIONA;Terrible! The Union goes into a state of mourning for those lost;;;;;;;Ужасно! В Союзе объявлен траур по погибшим;;x
EVT_6552204_NAME;The Loss of the John Maclean;;;;;;;Утрата Джона Маклина;;x
EVT_6552204_DESC;The John Maclean has exploded upon arriving in Paris. 36 people have died, this accident is a massive blow to national pride and morale in the Union of Britain.;;;;;;;Джон Маклин взорвался после прибытия в Париж. 36 человек погибли, этот несчастный случай - крупный удар по национальной гордости и духу Британского Союза.;;x
EVT_6552204_OPTIONA;Send our Condolences to London. We will pray for those onboard;;;;;;;Пошлите наши соболезнования в Лондон;;x
EVT_9728571_NAME;Comrade Mosley calls a meeting;;;;;;;Товарищ Мосли созывает собрание;;x
EVT_9728571_DESC;Comrade Mosley of the Maximist faction has invited Georges Valois of the French Sorelians, Lavrenti Beria of the former Bolsheviks in Georgia and Benito Mussolini of the Italian National-Syndicalists to Birmingham to compile a document stating their joint aims for a new kind of Socialism called 'Totalism.' Chairman Snowden's Federationists should keep an eye on this development.;;;;;;;#TODO;;x
EVT_9728571_OPTIONA;Worrying, to say the least;;;;;;;Отправить приглашения;;x
EVT_9728572_NAME;Mosley wants to talk to Mussolini;;;;;;;Мосли хочет поговорить с Муссолини;;x
EVT_9728572_DESC;Oswald Mosley of the Union of Britain has invited the Chairman of the National-Syndicalists, Benito Mussolini, to Birmingham to discuss the common ground between their ideologies. Mussolini has thanked him for the invite and set off in the name of internationalism.;;;;;;;#TODO;;x
EVT_9728572_OPTIONA;Off you go, Benito;;;;;;;Иди, Бенито;;x
EVT_9728573_NAME;Mosley wants to talk to Valois;;;;;;;Мосли хочет поговорить с Валуа;;x
EVT_9728573_DESC;Oswald Mosley of the Union of Britain has invited the leader of the Sorelians, Georges Valois, to Birmingham to discuss the common ground between their ideologies. Valois has thanked him for the invite and set off in the name of internationalism, bringing with him as guests the Hungarian exiles Tibor Szamuely and Mбtyбs Rбkosi, whose views are also very much in line with Mosley's and Mussolini's.;;;;;;;#TODO;;x
EVT_9728573_OPTIONA;Have a safe flight, Comrades;;;;;;;Счастливого полета, товарищи;;x
EVT_9728574_NAME;Tibor Szamuely and Mбtyбs Rбkosi are making trouble again;;;;;;;Тибор Самуэли и Матьяш Ракоши доставляют очередные проблемы;;x
EVT_9728574_DESC;Oswald Mosley of the Union of Britain has called a meeting between his French and Italian counterparts to discuss similarities in their shared ideology. Our old leftist foes Tibor Szamuely and Mбtyбs Rбkosi, who live in exile in Paris, have also been granted permission to attend with the French party.;;;;;;;#TODO;;x
EVT_9728574_OPTIONA;Let us hope they don't get any ideas;;;;;;;Будем надеяться, они не договорятся;;x
EVT_9728575_NAME;The Totalist Charter;;;;;;;Хартия тотализма;;x
EVT_9728575_OPTIONA;Let us hope the people reject this madness in September;;;;;;;Давайте надеяться, что люди отвергнут это безумие в сентябре;;x
EVT_9728576_NAME;Valois subscribes to Totalism;;;;;;;Валуа поддерживает тотализм;;x
EVT_9728576_OPTIONA;Let us hope the people reject this madness in the elections;;;;;;;Давайте надеяться, что люди отвергнут это безумие на выборах;;x
EVT_9728577_NAME;Mussolini subscribes to Totalism;;;;;;;Муссолини поддерживает тотализм;;x
EVT_9728577_OPTIONA;Let us hope the people reject this madness in the elections;;;;;;;Давайте надеяться, что люди отвергнут это безумие на выборах;;x
EVT_9728578_NAME;Totalism is announced to the world;;;;;;;О тотализме заявляют на весь мир;;x
EVT_9728578_OPTIONA;More Syndicalist madness! It shall never happen here;;;;;;;Здесь его не будет этого синдикалистского безумия!;;x
EVT_9728579_NAME;Totalism is announced to the world;;;;;;;О тотализме заявляют на весь мир;;x
EVT_9728579_OPTIONA;More Syndicalist madness! It shall never happen here;;;;;;;Здесь его не будет этого синдикалистского безумия!;;x
EVT_9728580_NAME;Beria flies to Birmingham;;;;;;;Берия летит в Бирмингем;;x
EVT_9728580_DESC;Oswald Mosley of the Union of Britain has invited prominent cabinet member Beria to Birmingham to discuss the common ground between their ideologies. Beria has thanked him for the invite and set off in the name of internationalism.;;;;;;;#TODO;;x
EVT_9728580_OPTIONA;Have a safe flight, Comrade;;;;;;;Счастливого полета, товарищ;;x
EVT_9728581_NAME;Beria subscribes to Totalism;;;;;;;Берия поддерживает тотализм;;x
EVT_9728581_OPTIONA;Thank God he's not in charge of the Secret Police or something.;;;;;;;#TODO;;x
EVT_9728582_NAME;Bukharin hails Totalism as the way forward;;;;;;;Бухарин приветствует тотализм как шаг вперед;;x
EVT_9728582_DESC;The Bolshevik politician Mikhail Bukharin has praised his comrades overseas for their adoption of Bolshevik doctrine into the new and rapidly-gaining-support system of Totalitarian Socialism, or 'Totalism'. Totalism combines Bolshevik ideas of state controlled economics with broader ideas about the total involvement of the state in the running of the country, and is perceived by many to be a highly potent and dangerous force.;;;;;;;#TODO;;x
EVT_9728582_OPTIONA;Interesting, to say the least;;;;;;;Интересно, если не сказать больше;;x
EVT_555610_NAME;The Bastille Day Celebrations;;;;;;;День взятия Бастилии;;x
EVT_555610_DESC;Today is the Fete Nationale, the Celebrations of the Storming of the Bastille and the beginning of the First French Revolution.;;;;;;;Сегодня национальный праздник, празднование взятия Бастилии и начала Первой французской революции.;;x
EVT_555610_OPTIONA;Vive La Commune!;;;;;;;#TODO;;x
EVT_555615_NAME;Labour Day;;;;;;;Первое мая;;x
EVT_555615_DESC;Today, all around the world, Democratic, Socialist, and Syndicalist governments are celebrating International Workers' Day, Labour Day, or May Day. May Day has become an international celebration of the social and economic achievements of the working class and labour movement and is celebrated widely throughout the Commune of France.;;;;;;;#TODO;;x
EVT_555615_OPTIONA;Celebrate!;;;;;;;Празднуйте!;;x
EVT_555629_NAME;The First Bourges International Art Festival;;;;;;;Первый буржский международный фестиваль искусств;;x
EVT_555629_DESC;The First Bourges International Art Festival was held today. The artwork included many famous Syndicalist Realist paintings commisioned by the French Government as well as many British, Russian, and American paintings and a mural painted by Diego Rivera. The event will be lasting into the weekend and has attracted World Wide attention. We will enjoy the spotlight for now.;;;;;;;#TODO;;x
EVT_555629_OPTIONA;This will be the first of many, The Government will make sure of it!;;;;;;;Правительство уверенно, что он будет первым из многих!;;x
EVT_555607_NAME;International Workers Day;;;;;;;Первое мая;;x
EVT_555607_DESC;Today, all around the world, Democratic, Socialist and Syndicalist governments are celebrating International Workers Day, Labour Day, or May Day. May Day has become an international celebration of the social and economic achievements of the working class and labor movement and is celebrated widely throughout the Socialist Republic of Italy.;;;;;;;#TODO;;x
EVT_555607_OPTIONA;Celebrate!;;;;;;;Празднуйте!;;x
EVT_555618_NAME;Luigi Pirandello Dies;;;;;;;Луиджи Пиранделло умер;;x
EVT_555618_DESC;Italian writer and dramatist Luigi Pirandello died today in his native town of Agrigento, in Sicily, at the age of 69. He was one of the most known Italian writers, and chose to stay in Sicily after the Revolution, defining himself as an apolitical man. The government gave him state funerals.;;;;;;;#TODO;;x
EVT_555618_OPTIONA;Italy will mourn him forever;;;;;;;Италия будет скорбить по нему всегда;;x
EVT_1100000_NAME;Marceau Pivert falls;;;;;;;Падение Пивера;;x
EVT_1100000_DESC;Despite the successful organization of the Syndicalist Congress on May, the Pivert administration has been criticized for its lack of reaction against the surveying of trade unions in Germany. Today, the opposition in the Bourse Gйnйrale du Travail agreed to a vote of no confidence towards Pivert, who announced that new elections would be brought forward to elect a new Comitй. His duties will be temporary assumed by Comitй de Salut Public until the last results.;;;;;;;#TODO;;x
EVT_1100000_OPTIONA;Good bye, Camarade Pivert;;;;;;;До свидания, товарищ Пивер;;x
EVT_1100001_NAME;Election day 1: Clarifying the Communal Army;;;;;;;День выборов 1: армия Коммуны;;x
EVT_1100001_DESC;Due to the presence of trade unions within the Communal Army, this one has became overly politicized, creating tensions within the Guarantor of National Integrity and the Arm of the Syndicalist Revolution! The French Syndicalist military leaders, mostly Sorelians, decided to ask the soldiers who they want to lead the French army, before definitely dissolving the military trade unions.;;;;;;;#TODO;;x
EVT_1100001_OPTIONA;Paul Le Gentilhomme (Travailleur) - Tank proponent;;;;;;;Поль Лежентильом (травайисты) - развитие танковых войск;;x
EVT_1100001_OPTIONB;Jacques Duclos (Jacobin) - Centralized High Command ;;;;;;;Жак Дюкло (якобинцы) - централизованное верховное командование;;x
EVT_1100001_OPTIONC;Jacques Doriot (Sorelian) - Officers' initiative;;;;;;;Жак Дорио (сорелисты) - офицерская инициатива;;x
EVT_1100001_OPTIOND;Henri Rol-Tanguy (Anarchiste) - Mass conscription;;;;;;;Анри Роль-Танги (анархисты) - массовый призыв на воинскую службу;;x
EVT_1100002_NAME;Election day 2: The Renseignements Gйnйraux;;;;;;;День выборов 2: общая разведка;;x
EVT_1100002_DESC;Due to its key purpose over external and internal matters, the position of Director of the Comitй de Renseignements Gйnйraux is one of the keys to supreme power over the Commune of France, and for the destruction of political rivals. It could be a terrible weapon in the hands of one of the extremist fractions, Jacobins and Sorelians...;;;;;;;#TODO;;x
EVT_1100002_OPTIONA;Roger Salengro (Travailleur);;;;;;;Роже Саленгро (травайисты);;x
EVT_1100002_OPTIONB;Waldeck Rochet (Jacobin);;;;;;;Вальдек Роше (якобинцы);;x
EVT_1100002_OPTIONC;Pierre Villon (Sorelian);;;;;;;Пьер Вийон (сорелисты);;x
EVT_1100002_OPTIOND;Albert Camus (Anarchiste);;;;;;;Альбер Камю (анархисты);;x
EVT_1100003_NAME;Election day 3: The Internal Security;;;;;;;День выборов 3: внутренняя безопасность;;x
EVT_1100003_DESC;Travailleur Charles Rappoport has resigned his post of Delegate for Internal Security to compete for the Foreign Affairs post. Former Chairman Marceau Pivert, still hoping for his political future, has managed to be endorsed by the Travailleur wing, fighting the stern Jacobin Maurice Thorez, Sorelian General Marcel Bucard, and young Makhno's disciple, Maurice Joyeux.;;;;;;;#TODO;;x
EVT_1100003_OPTIONA;Marceau Pivert (Travailleur);;;;;;;Марсо Пивер (травайисты);;x
EVT_1100003_OPTIONB;Maurice Thorez (Jacobin);;;;;;;Морис Торез (якобинцы);;x
EVT_1100003_OPTIONC;Marcel Bucard (Sorelian);;;;;;;Марсель Букар (сорелисты);;x
EVT_1100003_OPTIOND;Maurice Joyeux (Anarchiste);;;;;;;Морис Жуа (анархисты);;x
EVT_1100004_NAME;Election day 4: The Economic Affairs;;;;;;;День выборов 4: экономика;;x
EVT_1100004_DESC;Today election seems to be a plebiscite about the economic policy of the last years. Many visions of the Syndicalist economy, more or less concentrated on industry or agriculture, are fighting each other, all of them being crucial for the future final struggle against Germany...;;;;;;;#TODO;;x
EVT_1100004_OPTIONA;Benoоt Frachon (Travailleur) - Orthodox Syndicalism;;;;;;;Бену Франшон (травайисты) - ортодоксальный синдикализм;;x
EVT_1100004_OPTIONB;Jean Jйrфme (Jacobin) - Industrialization;;;;;;;Жан Жером (якобинцы) - индустриализация;;x
EVT_1100004_OPTIONC;Jacques Doriot (Sorelian) - War economy and agriculture;;;;;;;Жак Дорио (сорелисты) - военная экономика и расширение с.х.;;x
EVT_1100004_OPTIOND;Daniel Guйrin (Anarchiste) - Cooperatives;;;;;;;Даниэль Герен (анархисты) - кооперативы;;x
EVT_1100005_NAME;Election day 5: The Foreign Affairs;;;;;;;День выборов 5: внешняя политика;;x
EVT_1100005_DESC;With the final election day, one of the leading issues of the Commune of France is raised: diplomacy, which carries the double task of spreading the Revolution throughout the world and preparing for revenge against Germany. If the very existence of the Syndicalist Internationale is not in danger yet, the future theatres of the World Revolution will be defined today...;;;;;;;#TODO;;x
EVT_1100005_OPTIONA;Charles Rappoport (Travailleur)-Internationalism;;;;;;;Шарль Раппопорт (травайисты) - интернационализм;;x
EVT_1100005_OPTIONB;Marcel Cachin (Jacobin)-World revolution;;;;;;;Марсель Кашен (якобинцы) - мировая революция;;x
EVT_1100005_OPTIONC;Angelo Tasca (Sorelian)-Revenge against Germany;;;;;;;Анджело Таска (сорелисты) - реванш над Германией;;x
EVT_1100005_OPTIOND;Nestor Makhno (Anarchiste)-Destroying the Entente;;;;;;;Нестор Махно (анархисты) - уничтожение Антанты;;x
EVT_1100006_NAME;The results-Travailleur majority;;;;;;;Травайистское большинство;;x
EVT_1100006_DESC;Even if many saw in this election the end of the Travailleur compromise that had ruled the Commune since the death of Emile Pouget, they managed to secure a firm majority during these elections. Even if Pivert could be recalled at least, which is very unlikely, everybody's looking towards the Russian йmigrй Boris Souverain (born Souvarine) to lead the Commune to its final glory!;;;;;;;#TODO;;x
EVT_1100006_OPTIONA;Congratulations, Camarade Souverain;;;;;;;Поздравляем, товарищ Суварин;;x
EVT_1100006_OPTIONB;Recall Pivert;;;;;;;Вернуть Пивера;;x
EVT_1100007_NAME;Sйbastien Faure's resignation;;;;;;;Отставка Себастьена Фора;;x
EVT_1100007_DESC;During the inauguration cerenomy of the new Comitй de Salut Public at the Bourse Gйnйrale du Travail, BGT Chairman Sйbastien Faure has announced he would propose his resignation, as many claimed that the internal division within the executive branchs of the Commune (Faure is an anarchist) was the primary cause of the political crisis. The two favorites to succeed him are rather peaceful men, Lйon Jouhaux and Benoit Frachon.;;;;;;;#TODO;;x
EVT_1100007_OPTIONA;Lйon Jouhaux becomes Chairman of the Bourse Gйnйrale du Travail;;;;;;;Леон Жуа становится председателем Всеобщего бюро труда;;x
EVT_1100007_OPTIONB;Benoоt Frachon becomes Chairman of the Bourse Gйnйrale du Travail;;;;;;;Бену Франшон становится председателем Всеобщего бюро труда;;x
EVT_1100008_NAME;The results-Jacobin majority;;;;;;;Якобинское большинство;;x
EVT_1100008_DESC;The elections have finally put the Jacobins in power, permitting the return of the Leninist valors to lead the Commune to the World Revolution! The Syndicalist structures has been abolished, all replaced by a single Communist Party, Sorelian partisans are chased, exiled or gunned down. Now, the newly established Parti Communiste Franзais will have to choose between General Jacques Duclos and diplomat Marcel Cachin to lead France!;;;;;;;#TODO;;x
EVT_1100008_OPTIONA;Congratulations, Camarade Cachin;;;;;;;Поздравляем, товарищ Кашен;;x
EVT_1100008_OPTIONB;Congratulations, Camarade Duclos;;;;;;;Поздравляем, товарищ Дюкло;;x
EVT_1100009_NAME;Marcel Dйat succeeds to Sйbastien Faure;;;;;;;Марсель Деа сменяет Себастьена Фора;;x
EVT_1100009_DESC;During the inauguration cerenomy of the new Comitй de Salut Public at the Bourse Gйnйrale du Travail, the new Chairman of the CSP has asked to its BGT counterpart Sйbastien Faure to resign, arguing that the alliance with the Anarchists was no longer corresponding to the vows of the Commune. The old man accepted with relunctance, thus consecrating the Jacobin complete takeover of the Commune. Admiral Marcel Dйat was eventually elected.;;;;;;;#TODO;;x
EVT_1100009_OPTIONA;Long live the Revolution!;;;;;;;Да здравствует революция!;;x
EVT_1100010_NAME;The results-Sorelian majority;;;;;;;Сорелистское большинство;;x
EVT_1100010_DESC;The elections finally gave power to the military faction of the Commune of France, staunch followers of the revolutionnary theories of Georges Sorel, and eventually destroying their old Jacobin foes, who are now victims of a bloody purge throughout the country. A new age has begun in French politics, after the weaknesses of the Travailleur era...Now, it's time to decide who will be the Guide of the French Nation...;;;;;;;#TODO;;x
EVT_1100010_OPTIONA;Georges Valois for the Bourse, Marcel Bucard for the Comitй, it's the new face of France!;;;;;;;Жорж Валуа станет председателем Бюро, а Марсель Букар - главой Комитета;;x
EVT_1100010_OPTIONB;Congratulations, camarade Valois;;;;;;;Поздравляем, товарищ Валуа;;x
EVT_1100011_NAME;Sйbastien Faure's resignation;;;;;;;Отставка Себастьена Фора;;x
EVT_1100011_DESC;During the inauguration cerenomy of the new Comitй de Salut Public at the Bourse Gйnйrale du Travail, BGT Chairman Sйbastien Faure has announced he would propose its resignation to its CSP counterpart Georges Valois, considering he was too old to assume political duties, even purely nominal, and that the incoming challenges for the Commune of France would require younger leaders. The solution now lays in Valois' hands...;;;;;;;#TODO;;x
EVT_1100011_OPTIONA;Merge the positions of Chairmen of both the BGT and the CSP;;;;;;;Объединить посты председателя ВКТ и главы Комитета;;x
EVT_1100011_OPTIONB;Keep Faure in charge;;;;;;;Сохранить пост за Фором;;x
EVT_1100012_NAME;The results-Anarchist majority;;;;;;;Анархистское большинство;;x
EVT_1100012_DESC;The elections have finally given power to the Anarchistes, meaning that the French people have understood that the Revolution was truly finished and that youth had to be the leading force of our country. The almost totalitarian French Syndicalist structures has been converted to the British Socialist system. If Chairman Daniel Guйrin claims that the fight against the dictatorships, in particular evil Germany, remains a burning issue, the Anarchist victory is peace for our time.;;;;;;;#TODO;;x
EVT_1100012_OPTIONA;Congratulations, Camarade Guйrin;;;;;;;Поздравляем, товарищ Герен;;x
EVT_1100013_NAME;Sйbastien Faure's resignation;;;;;;;Отставка Себастьена Фора;;x
EVT_1100013_DESC;During the inauguration cerenomy of the new Comitй de Salut Public at the Bourse Gйnйrale du Travail, BGT Chairman Sйbastien Faure claimed that the triumph of Anarchist values was also his, and thus refused to step down from his position. For Nestor Makhno, to who Guйrin had promised the post, it's a snub, considering it as an evidence of French xenophobia. The BGT members now have to vote to avoid a fight between Makhno the soldier and Faure the thinker.;;;;;;;#TODO;;x
EVT_1100013_OPTIONA;Congratulations, camarade Makhno;;;;;;;Поздравляем, товарищ Махно;;x
EVT_1100013_OPTIONB;Congratulations, camarade Faure;;;;;;;Поздравляем, товарищ Махно;;x
EVT_1100013_OPTIONC;Lйon Jouhaux for a compromise;;;;;;;Назначить Леона Жуа в качестве компромисса;;x
EVT_1100014_NAME;No majority found after the election;;;;;;;Никто не набрал большинства;;x
EVT_1100014_DESC;After three days of verification, it's now official: no firm majority has been found from the last elections. Sйbastien Faure, the Bourse Gйnйrale du Travail Chairman, has announced that he and the Assembly would elect a new Chairman itself to lead a compromise cabinet, and also to avoid deeper internal struggles between Jacobins and Sorelians.;;;;;;;#TODO;;x
EVT_1100014_OPTIONA;Congratulations, camarade Guйrin;;;;;;;Поздравляем, товарищ Герен;;x
EVT_1100014_OPTIONB;Congratulations, camarade Souverain;;;;;;;Поздравляем, товарищ Суварин;;x
EVT_1100014_OPTIONC;Recall Pivert;;;;;;;Вернуть Пивера;;x
EVT_1100015_NAME;Angelo Tasca;;;;;;;Анджело Таска;;x
EVT_1100015_DESC;The French chose Angelo Tasca, an Italian exile, as their new Foreign Minister. Angelo Tasca left the Socialist Republic of Italy after a fight with Antonio Gramsci and joined the Sorelian faction. This move will surely deteriorate the relations between the Commune of France and the Socialist Republic of Italy.;;;;;;;#TODO;;x
EVT_1100015_OPTIONA;Why did they choose him?;;;;;;;Почему они выбрали его?;;x
EVT_1100016_NAME;Preperation for war;;;;;;;Подготовка к войне;;x
EVT_1100016_DESC;With the capitalist world still in a struggle with their economic crisis! It may be the time for us to revitalise our economy and gear it up for the uncoming struggle and the liberation of the proletariat!;;;;;;;Капиталистический мир все еще борется с экономическим кризисом! Это дает нам время оживить экономику и подготовится к предстоящей борьбе за освобождение пролетариата.;;x
EVT_1100016_OPTIONA;Gear our economy towards war!;;;;;;;Перевести экономику на военный лад;;x
EVT_1100016_OPTIONB;We must prepare for total war!;;;;;;;Мы должны подготовиться к тотальной войне!;;x
EVT_1100016_OPTIONC;War is not in the interest of the proletariat!;;;;;;;Война не в интересах пролетариата;;x
EVT_1100017_NAME;A New 1871;;;;;;;Новый 1871 г.;;x
EVT_1100017_DESC;The Germans have reached the Seine! The nation must fully mobilize in order to stop them!...;;;;;;;Немцы достигли Сены! Необходима полная мобилизация нации, чтобы остановить их!;;x
EVT_1100017_OPTIONA;Aux armes, citoyens!;;;;;;;К оружию, граждане!;;x
EVT_1100034_NAME;A New 1814;;;;;;;Новый 1814 г.;;x
EVT_1100034_DESC;The Russians have reached the Seine! The nation must fully mobilize in order to stop them!...;;;;;;;Русские достигли Сены! Необходима полная мобилизация нации, чтобы остановить их!;;x
EVT_1100034_OPTIONA;Aux armes, citoyens!;;;;;;;К оружию, граждане!;;x
EVT_1100018_NAME;War Reparations;;;;;;;Военные репарации;;x
EVT_1100018_DESC;In the peace treaty we agreed to war reparations to the victor and so here are the spoils!;;;;;;;По мирному договору мы должны выплачивать военные репарации.;;x
EVT_1100018_OPTIONA;To the victor, the spoils!;;;;;;;Мы должны соблюдать условия;;x
EVT_1100019_NAME;War Reparations;;;;;;;Военные репарации;;x
EVT_1100019_DESC;In the peace treaty we agreed to war reparations from the conquered and so here are the spoils!;;;;;;;По мирному договору мы получили военные репарации.;;x
EVT_1100019_OPTIONA;To the victor, the spoils!;;;;;;;Мы должны соблюдать условия;;x
EVT_1100020_NAME;War Reparations;;;;;;;Военные репарации;;x
EVT_1100020_DESC;In the peace treaty we agreed to war reparations to the victor and so here are the spoils!;;;;;;;По мирному договору мы должны выплачивать военные репарации.;;x
EVT_1100020_OPTIONA;To the victor, the spoils!;;;;;;;Мы должны соблюдать условия;;x
EVT_1100021_NAME;War Reparations;;;;;;;Военные репарации;;x
EVT_1100021_DESC;In the peace treaty we agreed to war reparations from the conquered and so here are the spoils!;;;;;;;По мирному договору мы получили военные репарации.;;x
EVT_1100021_OPTIONA;To the victor, the spoils!;;;;;;;Мы должны соблюдать условия;;x
EVT_1100022_NAME;War Reparations;;;;;;;Военные репарации;;x
EVT_1100022_DESC;In the peace treaty we agreed to war reparations to the victor and so here are the spoils!;;;;;;;По мирному договору мы должны выплачивать военные репарации.;;x
EVT_1100022_OPTIONA;To the victor, the spoils!;;;;;;;Мы должны соблюдать условия;;x
EVT_1100023_NAME;War Reparations;;;;;;;Военные репарации;;x
EVT_1100023_DESC;In the peace treaty we agreed to war reparations from the conquered and so here are the spoils!;;;;;;;По мирному договору мы получили военные репарации.;;x
EVT_1100023_OPTIONA;To the victor, the spoils!;;;;;;;Мы должны соблюдать условия;;x
EVT_1100024_NAME;War Reparations;;;;;;;Военные репарации;;x
EVT_1100024_DESC;In the peace treaty we agreed to war reparations to the victor and so here are the spoils!;;;;;;;По мирному договору мы должны выплачивать военные репарации.;;x
EVT_1100024_OPTIONA;To the victor, the spoils!;;;;;;;Мы должны соблюдать условия;;x
EVT_1100025_NAME;War Reparations;;;;;;;Военные репарации;;x
EVT_1100025_DESC;In the peace treaty we agreed to war reparations from the conquered and so here are the spoils!;;;;;;;По мирному договору мы получили военные репарации.;;x
EVT_1100025_OPTIONA;To the victor, the spoils!;;;;;;;Мы должны соблюдать условия;;x
