EVT_62918_DESC;As our troops have landed in Britain and occupied London, local government leaders are petitioning our military authorities for the reestablishment of British independence.;;;;;;;#TODO;;;X
EVT_62918_OPTIONA;Create a loyal, United Britain;;;;;;;#TODO;;;X
EVT_62918_OPTIONB;Independence for England and Scotland;;;;;;;#TODO;;;X
EVT_62918_OPTIONC;Total occupation of the isles is better for now;;;;;;;#TODO;;;X
EVT_62919_NAME;The new leader of Britain;;;;;;;#TODO;;;X
EVT_62919_DESC;As we organize a new government of Britain, the establishment of a cabinet of colaborationist generals seemed as the most wise solution. However, Don Jacobo FitzJames Stuart, a Spanish Duke and descendent of the old Catholic House of Stuart has, for the first time, presented his claims to the British thrones. Despite Papal pressure, we should keep in mind that even the slight idea of a Catholic king is likely to set the British people into a heavy riot...;;;;;;;#TODO;;;X
EVT_62919_OPTIONA;A new era for Britain - Restore the House of Stuart;;;;;;;#TODO;;;X
EVT_62919_OPTIONB;Stick to our original idea, setup a military cabinet;;;;;;;#TODO;;;X
EVT_62920_NAME;The new leaders of England and Scotland;;;;;;;#TODO;;;X
EVT_62920_DESC;As we organize new governments in Britain, the establishment of cabinets of colaborationist generals seemed as the most wise solution. However, Don Jacobo FitzJames Stuart, a Spanish Duke and descendent of the old Catholic House of Stuart has, for the first time, presented his claims to the British thrones. Despite Papal pressure, we should keep in mind that even the slight idea of a Catholic king is likely to set the British people into a heavy riot...;;;;;;;#TODO;;;X
EVT_62920_OPTIONA;A new era for Britain - Restore the House of Stuart;;;;;;;#TODO;;;X
EVT_62920_OPTIONB;Stick to our original idea, setup military cabinets;;;;;;;#TODO;;;X
EVT_62921_NAME;The fate of Britain;;;;;;;#TODO;;;X
EVT_62921_DESC;As our troops have landed in Britain and occupied London, local government leaders are petitioning our military authorities for the reestablishment of British independence.;;;;;;;#TODO;;;X
EVT_62921_OPTIONA;Create a loyal, United Britain;;;;;;;#TODO;;;X
EVT_62921_OPTIONB;Independence for England and Scotland;;;;;;;#TODO;;;X
EVT_62921_OPTIONC;Total occupation of the isles is better for now;;;;;;;#TODO;;;X
EVT_62922_NAME;The new leader of Britain;;;;;;;#TODO;;;X
EVT_62922_DESC;As we organize a new government of Britain, the establishment of a cabinet of colaborationist generals seemed as the most wise solution. However, Don Jacobo FitzJames Stuart, a Spanish Duke and descendent of the old Catholic House of Stuart has, for the first time, presented his claims to the British thrones. Despite Papal pressure, we should keep in mind that even the slight idea of a Catholic king is likely to set the British people into a heavy riot...;;;;;;;#TODO;;;X
EVT_62922_OPTIONA;A new era for Britain - Restore the House of Stuart;;;;;;;#TODO;;;X
EVT_62922_OPTIONB;Stick to our original idea, setup a military cabinet;;;;;;;#TODO;;;X
EVT_62923_NAME;The new leaders of England and Scotland;;;;;;;#TODO;;;X
EVT_62923_DESC;As we organize new governments in Britain, the establishment of cabinets of colaborationist generals seemed as the most wise solution. However, Don Jacobo FitzJames Stuart, a Spanish Duke and descendent of the old Catholic House of Stuart has, for the first time, presented his claims to the British thrones. Despite Papal pressure, we should keep in mind that even the slight idea of a Catholic king is likely to set the British people into a heavy riot...;;;;;;;#TODO;;;X
EVT_62923_OPTIONA;A new era for Britain - Restore the House of Stuart;;;;;;;#TODO;;;X
EVT_62923_OPTIONB;Stick to our original idea, setup military cabinets;;;;;;;#TODO;;;X
EVT_6280001_NAME;The fate of Yunnan;;;;;;;#TODO;;;X
EVT_6280001_DESC;Following the war against the Yunnan warlords on the mountains of Central China, we are now under control of several lands once held by that puny clique. What shall we do with them now? We could transfer the territory to our Chinese partners, or direct control it as a new reichskolonie, or even setup a new independent republic in Yunnan, albeit under a friendly government.;;;;;;;#TODO;;;X
EVT_6280001_OPTIONA;Transfer the territory to the AOG Company Lands;;;;;;;#TODO;;;X
EVT_6280001_OPTIONB;Transfer the territory to the Republic of China;;;;;;;#TODO;;;X
EVT_6280001_OPTIONC;These lands belong to the Qing Empire;;;;;;;#TODO;;;X
EVT_6280001_OPTIOND;Setup a new Imperial Colony in Yunnan;;;;;;;#TODO;;;X
EVT_6280001_OPTIONE;Establish an independent Yunnan Republic;;;;;;;#TODO;;;X
EVT_6280002_NAME;Independent Yunnan Republic;;;;;;;#TODO;;;X
EVT_6280002_DESC;...;;;;;;;#TODO;;;X
EVT_6280002_OPTIONA;...;;;;;;;#TODO;;;X
EVT_62924_NAME;The fate of Switzerland;;;;;;;#TODO;;;X
EVT_62924_DESC;All across the old Swiss Confederation, the French-, German- and Italian-speaking cantons are starting to experience small-scale revolts against our garrisons. Granting independence to the Swiss would appease this dissent, while also guaranteeing another valuable member into our alliance. Some right-wing politicians, however, propose a complete dissolution of the old Confederation, annexing the German-speaking areas to the Reich - or maybe even a partition of Switzerland with France and Italy.;;;;;;;#TODO;;;X
EVT_62924_OPTIONA;Annex all cantons directly into the Reich;;;;;;;#TODO;;;X
EVT_62924_OPTIONB;Annex German Switzerland, grant independence to the rest;;;;;;;#TODO;;;X
EVT_62924_OPTIONC;Restore independent Switzerland;;;;;;;#TODO;;;X
EVT_62924_OPTIOND;Propose a partition of Switzerland with Italy and France;;;;;;;#TODO;;;X
EVT_62925_NAME;German Switzerland under our control;;;;;;;#TODO;;;X
EVT_62925_DESC;The peoples of the German-speaking cantons of old Switzerland have finaly folded to our control.;;;;;;;#TODO;;;X
EVT_62925_OPTIONA;Great!;;;;;;;Отлично!;;;X
EVT_62926_NAME;Independence of Switzerland;;;;;;;#TODO;;;X
EVT_62926_DESC;We have granted independence to Switzerland and welcomed them into the Mitteleuropa system. Some politicians argue, however, that we should arrange for their close control under a puppet regime.;;;;;;;#TODO;;;X
EVT_62926_OPTIONA;Grant them complete independence;;;;;;;#TODO;;;X
EVT_62926_OPTIONB;Establish a puppet regime;;;;;;;#TODO;;;X
EVT_62927_NAME;Partition of Switzerland;;;;;;;#TODO;;;X
EVT_62927_DESC;The German Empire, currently occupying the former country of Switzerland, has proposed a partition of the old Confederation with us. They have offered us the former Italian-speaking cantons of Ticino and Graubunden, centered in the town of Lugano.;;;;;;;#TODO;;;X
EVT_62927_OPTIONA;Accept their offer, sure;;;;;;;#TODO;;;X
EVT_62927_OPTIONB;Refuse;;;;;;;#TODO;;;X
EVT_62928_NAME;Italy accepts;;;;;;;#TODO;;;X
EVT_62928_DESC;The Italians have accepted our offer for the partition of Switzerland. We will now transfer sovereignity of the Italian-speaking cantons of Ticino and Graubunden to them.;;;;;;;#TODO;;;X
EVT_62928_OPTIONA;Good;;;;;;;Хорошо;;;X
EVT_62929_NAME;Italian Switzerland under our control;;;;;;;#TODO;;;X
EVT_62929_DESC;The peoples of the Italian-speaking cantons of old Switzerland have finaly folded to our control.;;;;;;;#TODO;;;X
EVT_62929_OPTIONA;Great!;;;;;;;Отлично!;;;X
EVT_62930_NAME;Partition of Switzerland;;;;;;;#TODO;;;X
EVT_62930_DESC;The German Empire, currently occupying the former country of Switzerland, has proposed a partition of the old Confederation with us. They have offered us the former French-speaking cantons centered in the city of Geneva.;;;;;;;#TODO;;;X
EVT_62930_OPTIONA;Accept their offer, sure;;;;;;;#TODO;;;X
EVT_62930_OPTIONB;Refuse;;;;;;;#TODO;;;X
EVT_62933_NAME;Partition of Switzerland;;;;;;;#TODO;;;X
EVT_62933_DESC;The German Empire, currently occupying the former country of Switzerland, has proposed a partition of the old Confederation with us. They have offered us the former French-speaking cantons centered in the city of Geneva.;;;;;;;#TODO;;;X
EVT_62933_OPTIONA;Accept their offer, sure;;;;;;;#TODO;;;X
EVT_62933_OPTIONB;Refuse;;;;;;;#TODO;;;X
EVT_62931_NAME;French Switzerland under our control;;;;;;;#TODO;;;X
EVT_62931_DESC;The peoples of the French-speaking cantons of old Switzerland have finaly folded to our control.;;;;;;;#TODO;;;X
EVT_62931_OPTIONA;Great!;;;;;;;Отлично!;;;X
EVT_62934_NAME;French Switzerland under our control;;;;;;;#TODO;;;X
EVT_62934_DESC;The peoples of the French-speaking cantons of old Switzerland have finaly folded to our control.;;;;;;;#TODO;;;X
EVT_62934_OPTIONA;Great!;;;;;;;Отлично!;;;X
EVT_62932_NAME;France accepts;;;;;;;#TODO;;;X
EVT_62932_DESC;The French have accepted our offer for the partition of Switzerland. We will now transfer sovereignity of the French-speaking cantons to them.;;;;;;;#TODO;;;X
EVT_62932_OPTIONA;Good;;;;;;;Хорошо;;;X
EVT_62935_NAME;Fate of the Hashemite Arabia;;;;;;;#TODO;;;X
EVT_62935_DESC;Following the war against the Hatsemite Arabia, we are now under control of several lands once held by that arabic state. What shall we do with them now? We could try and establish direct control it as a new province, or even setup a new independent republic in Nedj, albeit under a friendly government.;;;;;;;#TODO;;;X
EVT_62935_OPTIONA;Directly integrate Arabia into our empire !;;;;;;;#TODO;;;X
EVT_62935_OPTIONB;Establish an independent Saudi Arabia;;;;;;;#TODO;;;X
EVT_62936_NAME;Independent Saudi Arabia;;;;;;;#TODO;;;X
EVT_62936_DESC;...;;;;;;;#TODO;;;X
EVT_62936_OPTIONA;Independence at last...;;;;;;;#TODO;;;X
EVT_62937_NAME;Fate of France;;;;;;;#TODO;;;X
EVT_62937_DESC;By the grace and wisdom of God, we have played our part in the destruction of the heathen Commune of France and we ended in possesion of parts of France ! How shall we administer captured french territory ?;;;;;;;#TODO;;;X
EVT_62937_OPTIONA;National France can have that land, if they join us!;;;;;;;Передать эти земли Нац. Франции в обмен на союз;;;X
EVT_62937_OPTIONB;We'll guide a new France!;;;;;;;#TODO;;;X
EVT_62937_OPTIONC;Set up a friendly Occitania !;;;;;;;#TODO;;;X
EVT_62937_OPTIOND;Actually, we'll keep these for ourselves!;;;;;;;#TODO;;;X
EVT_62938_NAME;Carlists offer France!;;;;;;;#TODO;;;X
EVT_62938_DESC;Our skepticism in joining the Mediterrenean Bloc may have been wrong !  They have somehow not only defeated the Commune of France, but are now offering us a second chance in joining their cause, while we regain the French mainland!  This is a wonderful opportunity to be a major power in the world again!  Should we accept such an offer ?;;;;;;;#TODO;;;X
EVT_62938_OPTIONA;Of course we accept !;;;;;;;#TODO;;;X
EVT_62938_OPTIONB;We decline...;;;;;;;#TODO;;;X
EVT_62939_NAME;National France accepts our offer!;;;;;;;#TODO;;;X
EVT_62939_DESC;As we predicted, this offer was just too good for the Algerian government to refuse.  With their acceptance the Medditeraenean block has gained an important member which will allow us to better defend our interests in Europe !;;;;;;;#TODO;;;X
EVT_62939_OPTIONA;Commence the handover of France!;;;;;;;#TODO;;;X
EVT_62940_NAME;Forces armees francaises;;;;;;;Французская армия;;;X
EVT_62940_DESC;Form up the Active Defense!;;;;;;;Создание войск активной обороны!;;;X
EVT_62940_OPTIONA;Form Up the Troops!;;;;;;;Сформировать войска!;;;X
EVT_62941_NAME;A new government;;;;;;;Новое правительство;;;X
EVT_62941_DESC;No one will see this....;;;;;;;#TODO;;;X
EVT_62941_OPTIONA;A new beginning.;;;;;;;Новое начало;;;X
EVT_62942_NAME;Choosing the new Head of State of Occitania;;;;;;;Новый правитель Окситании;;;X
EVT_62942_DESC;We have the opportunity to install a member of the house of Bourbon-Parma as the new Grand Duke of Occitania. However, it may be wise to let the Occitans choose their own government.;;;;;;;#TODO;;;X
EVT_62942_OPTIONA;Prince Rene of Bourbon-Parma will be new Grand Duke!;;;;;;;#TODO;;;X
EVT_62942_OPTIONB;Let the Occitans decide, as long as they stay loyal.;;;;;;;Пусть окситанцы сами решают;;;X
EVT_62943_NAME;A new Grand Duke;;;;;;;Российская империя сделала князя Гавриила Константиновича новым герцогом;;;X
EVT_62943_DESC;Carlist Spain has imposed Prince Rene of Bourbon-Parma as the new Grand Duke of Occitania. There's nothing we can do, we have to fold and become a Grand Duchy.;;;;;;;#TODO;;;X
EVT_62943_OPTIONA;Long live Rene I!;;;;;;;#TODO;;;X
EVT_62944_NAME;Choosing the new Head of State of France;;;;;;;#TODO;;;X
EVT_62944_DESC;We have the opportunity to install a member of the house of Bourbon-Parma as the new king of France. However, it may be wise to let the Occitans choose their own government.;;;;;;;#TODO;;;X
EVT_62944_OPTIONA;Prince Rene of Bourbon-Parma will be new King!;;;;;;;#TODO;;;X
EVT_62944_OPTIONB;Let the Occitans decide, as long as they stay loyal.;;;;;;;Пусть окситанцы сами решают;;;X
EVT_62945_NAME;A new King;;;;;;;Немцы сделали королем Георга Ганноверского;;;X
EVT_62945_DESC;Carlist Spain has imposed Prince Rene of Bourbon-Parma as the new King of France. There's nothing we can do, we have to fold and become a Kingdom.;;;;;;;#TODO;;;X
EVT_62945_OPTIONA;Long live Rene I!;;;;;;;#TODO;;;X
EVT_62946_NAME;The Annexation of Western Circassia;;;;;;;#TODO;;;X
EVT_62946_DESC;The areas of the former Western Circassia are now firmly integrated into our growing republic.;;;;;;;#TODO;;;X
EVT_62946_OPTIONA;Great !;;;;;;;Ok;;;X
EVT_62947_NAME;The Annexation of Abkhazia;;;;;;;#TODO;;;X
EVT_62947_DESC;The areas of the former Kingdom of Abkhazia are now firmly integrated into our growing republic.;;;;;;;#TODO;;;X
EVT_62947_OPTIONA;Great !;;;;;;;Ok;;;X
EVT_77240_NAME;The Annexation of Arabia;;;;;;;#TODO;;;X
EVT_77240_DESC;After a long fight with the Arabians, we have launched a full offensive and forced the Arabian Army to surrender. Riyhad is now in our hands!;;;;;;;#TODO;;;X
EVT_77240_OPTIONA;Continue with Military Occupation!;;;;;;;Продолжить оккупацию!;;;X
EVT_77240_OPTIONB;Liberate Hashemite Arabia!;;;;;;;#TODO;;;X
EVT_77241_NAME;Independent Hashemite Arabia;;;;;;;#TODO;;;X
EVT_77241_DESC;...;;;;;;;#TODO;;;X
EVT_77241_OPTIONA;Independence at last...;;;;;;;#TODO;;;X
EVT_77204_NAME;The Annexation of Libya;;;;;;;#TODO;;;X
EVT_77204_DESC;After a long fight with the Libyians, we have launched a full offensive and forced the Libyian Army to surrender. Tripoli is now in our hands!;;;;;;;#TODO;;;X
EVT_77204_OPTIONA;Continue with Military Occupation!;;;;;;;Продолжить оккупацию!;;;X
EVT_77204_OPTIONB;Liberate a Syndicalist Libya!;;;;;;;#TODO;;;X
EVT_77204_OPTIONC;Liberate an Ottoman Libya!;;;;;;;#TODO;;;X
EVT_77204_OPTIOND;Liberate Libya!;;;;;;;#TODO;;;X
EVT_77204_OPTIONE;Liberate Libya!;;;;;;;#TODO;;;X
EVT_77205_NAME;Independent Libya;;;;;;;#TODO;;;X
EVT_77205_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77205_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77206_NAME;Independent Libya;;;;;;;#TODO;;;X
EVT_77206_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77206_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77207_NAME;Independent Libya;;;;;;;#TODO;;;X
EVT_77207_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77207_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77208_NAME;Independent Libya;;;;;;;#TODO;;;X
EVT_77208_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77208_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77209_NAME;The Annexation of Egypt;;;;;;;#TODO;;;X
EVT_77209_DESC;After a long fight with the Egyptians, we have launched a full offensive and forced the Egyptian Army to surrender. Cairo is now in our hands!;;;;;;;#TODO;;;X
EVT_77209_OPTIONA;Continue with Military Occupation!;;;;;;;Продолжить оккупацию!;;;X
EVT_77209_OPTIONB;Liberate a Syndicalist Egypt-Sudan!;;;;;;;#TODO;;;X
EVT_77209_OPTIONC;Liberate a Syndicalist Egypt & Sudan!;;;;;;;#TODO;;;X
EVT_77209_OPTIOND;Liberate an Ottoman Egypt-Sudan!;;;;;;;#TODO;;;X
EVT_77209_OPTIONE;Liberate an Ottoman Egypt & Sudan!;;;;;;;#TODO;;;X
EVT_77209_OPTIONF;Liberate Egypt-Sudan!;;;;;;;#TODO;;;X
EVT_77209_OPTIONG;Liberate Egypt-Sudan!;;;;;;;#TODO;;;X
EVT_77209_OPTIONERR;Liberate Egypt & Sudan!;;;;;;;#TODO;;;X
EVT_77210_NAME;Independent Egypt;;;;;;;#TODO;;;X
EVT_77210_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77210_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77211_NAME;Independent Egypt;;;;;;;#TODO;;;X
EVT_77211_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77211_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77212_NAME;Independent Sudan;;;;;;;#TODO;;;X
EVT_77212_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77212_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77213_NAME;Independent Egypt;;;;;;;#TODO;;;X
EVT_77213_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77213_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77214_NAME;Independent Egypt;;;;;;;#TODO;;;X
EVT_77214_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77214_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77215_NAME;Independent Sudan;;;;;;;#TODO;;;X
EVT_77215_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77215_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77216_NAME;Independent Egypt;;;;;;;#TODO;;;X
EVT_77216_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77216_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77217_NAME;Independent Egypt;;;;;;;#TODO;;;X
EVT_77217_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77217_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77218_NAME;Independent Egypt;;;;;;;#TODO;;;X
EVT_77218_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77218_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77219_NAME;Independent Sudan;;;;;;;#TODO;;;X
EVT_77219_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77219_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77220_NAME;The Annexation of Persia;;;;;;;#TODO;;;X
EVT_77220_DESC;After a long fight with the Persians, we have launched a full offensive and forced the Persian Army to surrender. Teheran is now in our hands!;;;;;;;#TODO;;;X
EVT_77220_OPTIONA;Continue with Military Occupation!;;;;;;;Продолжить оккупацию!;;;X
EVT_77220_OPTIONB;Liberate a Syndicalist Persia!;;;;;;;#TODO;;;X
EVT_77220_OPTIONC;Liberate an Ottoman Persia!;;;;;;;#TODO;;;X
EVT_77220_OPTIOND;Liberate Persia!;;;;;;;#TODO;;;X
EVT_77220_OPTIONE;Liberate Persia!;;;;;;;#TODO;;;X
EVT_77220_OPTIONF;Liberate Persia!;;;;;;;#TODO;;;X
EVT_77221_NAME;Independent Persia;;;;;;;#TODO;;;X
EVT_77221_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77221_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77222_NAME;Independent Persia;;;;;;;#TODO;;;X
EVT_77222_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77222_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77223_NAME;Independent Persia;;;;;;;#TODO;;;X
EVT_77223_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77223_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77277_NAME;Independent Persia;;;;;;;#TODO;;;X
EVT_77277_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77277_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77224_NAME;Independent Persia;;;;;;;#TODO;;;X
EVT_77224_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77224_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77225_NAME;The Annexation of Tunisia;;;;;;;#TODO;;;X
EVT_77225_DESC;After a long fight with the Tunisians, we have launched a full offensive and forced the Tunisian Army to surrender. Tunis is now in our hands!;;;;;;;#TODO;;;X
EVT_77225_OPTIONA;Continue with Military Occupation!;;;;;;;Продолжить оккупацию!;;;X
EVT_77225_OPTIONB;Liberate a Syndicalist Tunisia!;;;;;;;#TODO;;;X
EVT_77225_OPTIONC;Liberate an Ottoman Tunisia!;;;;;;;#TODO;;;X
EVT_77225_OPTIOND;Liberate Tunisia!;;;;;;;#TODO;;;X
EVT_77225_OPTIONE;Liberate Tunisia!;;;;;;;#TODO;;;X
EVT_77226_NAME;Independent Tunisia;;;;;;;#TODO;;;X
EVT_77226_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77226_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77227_NAME;Independent Tunisia;;;;;;;#TODO;;;X
EVT_77227_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77227_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77228_NAME;Independent Tunisia;;;;;;;#TODO;;;X
EVT_77228_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77228_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77229_NAME;Independent Tunisia;;;;;;;#TODO;;;X
EVT_77229_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77229_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77261_NAME;The Annexation of Tunisia;;;;;;;#TODO;;;X
EVT_77261_DESC;After a long fight with the Tunisians, we have launched a full offensive and forced the Tunisian Army to surrender. Tunis is now in our hands!;;;;;;;#TODO;;;X
EVT_77261_OPTIONA;Hurrah!;;;;;;;Ура!;;;X
EVT_77230_NAME;The Annexation of Yemen;;;;;;;#TODO;;;X
EVT_77230_DESC;After a long fight with the Yemenites, we have launched a full offensive and forced the Yemenite Army to surrender. Sana'a is now in our hands!;;;;;;;#TODO;;;X
EVT_77230_OPTIONA;Continue with Military Occupation!;;;;;;;Продолжить оккупацию!;;;X
EVT_77230_OPTIONB;Liberate a Syndicalist Yemen!;;;;;;;#TODO;;;X
EVT_77230_OPTIONC;Liberate an Ottoman Yemen!;;;;;;;#TODO;;;X
EVT_77230_OPTIOND;Liberate Yemen!;;;;;;;#TODO;;;X
EVT_77230_OPTIONE;Liberate Yemen!;;;;;;;#TODO;;;X
EVT_77231_NAME;Independent Yemen;;;;;;;#TODO;;;X
EVT_77231_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77231_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77232_NAME;Independent Yemen;;;;;;;#TODO;;;X
EVT_77232_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77232_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77233_NAME;Independent Yemen;;;;;;;#TODO;;;X
EVT_77233_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77233_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77234_NAME;Independent Yemen;;;;;;;#TODO;;;X
EVT_77234_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77234_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77237_NAME;The Annexation of Oman;;;;;;;#TODO;;;X
EVT_77237_DESC;After a long fight with the Omani, we have launched a full offensive and forced the Omani Army to surrender. Muscat is now in our hands!;;;;;;;#TODO;;;X
EVT_77237_OPTIONA;Continue with Military Occupation!;;;;;;;Продолжить оккупацию!;;;X
EVT_77237_OPTIONB;Liberate an Ottoman Oman!;;;;;;;#TODO;;;X
EVT_77237_OPTIONC;Liberate Oman!;;;;;;;#TODO;;;X
EVT_77238_NAME;Independent Oman;;;;;;;#TODO;;;X
EVT_77238_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77238_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77239_NAME;Independent Oman;;;;;;;#TODO;;;X
EVT_77239_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77239_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77273_NAME;The Annexation of Armenia;;;;;;;#TODO;;;X
EVT_77273_DESC;After fierce fighting in the Caucasus, we have conquered and annexed Armenia. The Armenian army has surrendered, and the territory is under our control, but the people are still resistant.;;;;;;;#TODO;;;X
EVT_77273_OPTIONA;Hurrah!;;;;;;;Ура!;;;X
EVT_77274_NAME;The Annexation of Armenia;;;;;;;#TODO;;;X
EVT_77274_DESC;After fierce fighting in the Caucasus, we have conquered and annexed Armenia. The Armenian army has surrendered, and the territory is under our control, but the people are still resistant but soon they will submit.;;;;;;;#TODO;;;X
EVT_77274_OPTIONA;Hurrah!;;;;;;;Ура!;;;X
EVT_77275_NAME;The Annexation of Azerbaijan;;;;;;;#TODO;;;X
EVT_77275_DESC;After fierce fighting in the Caucasus, we have conquered and annexed Azerbaijan. The Azeri army has surrendered, and the territory is under our control, but the people are still resistant.;;;;;;;#TODO;;;X
EVT_77275_OPTIONA;Hurrah!;;;;;;;Ура!;;;X
EVT_77275_OPTIONB;Liberate Azerbaijan and install a friendly government!;;;;;;;#TODO;;;X
EVT_77276_NAME;The Annexation of Azerbaijan;;;;;;;#TODO;;;X
EVT_77276_DESC;After fierce fighting in the Caucasus, we have conquered and annexed Azerbaijan. The Azeri army has surrendered, and the territory is under our control, but the people are still resistant but soon they will submit;;;;;;;#TODO;;;X
EVT_77276_OPTIONA;Hurrah!;;;;;;;Ура!;;;X
EVT_77282_NAME;The Annexation of India;;;;;;;#TODO;;;X
EVT_77282_DESC;Following our campaigns in the Indian subcontinent, we are now controlling several territories of the former states of that region. Local leaders, and also our own politicians, are petitioning for autonomy for those areas.;;;;;;;#TODO;;;X
EVT_77282_OPTIONA;Continue with Military Occupation!;;;;;;;Продолжить оккупацию!;;;X
EVT_77282_OPTIONB;Restore our friends of the Delhi government to power!;;;;;;;#TODO;;;X
EVT_77282_OPTIONC;Liberate the good socialists of the Bhartiya Commune!;;;;;;;#TODO;;;X
EVT_77282_OPTIOND;Liberate the nationally conscious Indian Union!;;;;;;;#TODO;;;X
EVT_77267_NAME;The Annexation of Afghanistan;;;;;;;#TODO;;;X
EVT_77267_DESC;After a long fight with the Afghans, we have launched a full offensive and forced the Afghan Army to surrender. Kabul is now in our hands!;;;;;;;#TODO;;;X
EVT_77267_OPTIONA;Continue with Military Occupation!;;;;;;;Продолжить оккупацию!;;;X
EVT_77267_OPTIONB;Liberate a Syndicalist Afghanistan!;;;;;;;#TODO;;;X
EVT_77267_OPTIONC;Liberate an Ottoman Afghanistan!;;;;;;;#TODO;;;X
EVT_77267_OPTIOND;Liberate Afghanistan!;;;;;;;#TODO;;;X
EVT_77267_OPTIONE;Liberate Afghanistan!;;;;;;;#TODO;;;X
EVT_77267_OPTIONF;Liberate Afghanistan!;;;;;;;#TODO;;;X
EVT_77268_NAME;Independent Afghanistan;;;;;;;#TODO;;;X
EVT_77268_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77268_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77269_NAME;Independent Afghanistan;;;;;;;#TODO;;;X
EVT_77269_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_77269_OPTIONA;Very good!;;;;;;;Очень хорошо!;;;X
EVT_77270_NAME;Independent Afghanistan;;;;;;;#TODO;;;X
